# sensor_id, name, sensor_type, [sensor_params]+
1, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2100, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2101, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2102, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2103, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2104, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2105, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2106, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2107, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2108, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2109, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
211, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2110, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2111, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2112, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2113, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2114, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2115, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2116, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2117, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2118, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2119, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
212, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2120, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2121, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2122, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2123, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2124, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2125, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2126, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2127, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2128, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2129, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
213, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2130, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2131, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2132, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2133, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2134, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2135, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2136, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2137, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2138, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2139, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
214, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2140, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2141, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2142, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2143, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2144, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2145, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2146, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2147, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2148, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2149, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
215, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2150, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2151, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2152, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2153, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2154, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2155, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2156, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2157, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2158, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2159, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
216, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2160, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2161, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2162, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2163, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2164, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2165, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2166, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2167, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2168, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2169, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
217, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2170, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2171, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2172, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2173, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2174, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2175, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2176, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2177, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2178, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2179, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
218, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2180, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2181, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2182, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2183, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2184, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2185, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2186, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2187, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2188, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2189, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
219, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2190, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2191, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2192, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2193, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2194, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2195, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2196, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2197, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2198, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2199, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
22, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
220, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2200, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2201, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2202, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2203, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2204, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2205, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2206, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2207, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2208, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2209, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
221, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2210, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2211, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2212, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2213, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2214, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2215, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2216, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2217, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2218, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2219, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
222, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2220, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2221, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2222, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2223, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2224, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2225, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2226, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2227, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2228, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2229, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
223, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2230, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2231, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2232, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2233, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2234, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2235, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2236, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2237, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2238, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2239, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
224, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2240, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2241, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2242, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2243, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2244, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2245, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2246, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2247, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2248, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2249, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
225, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2250, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2251, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2252, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2253, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2254, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2255, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2256, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2257, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2258, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2259, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
226, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2260, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2261, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2262, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2263, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2264, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2265, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2266, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2267, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2268, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2269, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
227, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2270, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2271, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2272, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2273, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2274, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2275, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2276, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2277, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2278, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2279, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
228, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2280, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2281, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2282, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2283, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2284, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2285, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2286, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2287, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2288, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2289, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
229, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2290, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2291, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2292, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2293, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2294, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2295, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2296, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2297, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2298, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2299, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
23, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
230, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2300, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2301, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2302, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2303, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2304, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2305, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2306, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2307, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2308, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2309, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
231, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2310, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2311, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2312, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2313, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2314, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2315, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2316, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2317, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2318, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2319, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
232, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2320, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2321, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2322, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2323, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2324, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2325, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2326, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2327, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2328, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2329, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
233, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2330, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2331, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2332, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2333, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2334, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2335, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2336, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2337, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2338, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2339, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
234, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2340, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2341, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2342, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2343, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2344, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2345, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2346, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2347, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2348, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2349, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
235, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2350, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2351, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2352, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2353, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2354, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2355, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2356, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2357, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2358, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2359, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
236, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2360, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2361, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2362, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2363, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2364, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2365, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2366, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2367, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2368, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2369, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
237, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2370, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2371, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2372, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2373, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2374, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2375, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2376, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2377, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2378, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2379, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
238, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2380, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2381, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2382, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2383, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2384, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2385, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2386, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2387, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2388, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2389, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
239, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2390, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2391, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2392, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2393, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2394, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2395, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2396, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2397, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2398, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2399, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
24, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
240, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2400, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2401, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2402, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2403, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2404, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2405, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
2406, , camera, SIMPLE_PINHOLE, 1600, 1200, 1385.6, 800, 600
