# timestamp, device_id, image_path
1016, 1016, DUC1/070/DUC_cutout_070_150_0.jpg
1017, 1017, DUC1/070/DUC_cutout_070_150_30.jpg
1018, 1018, DUC1/070/DUC_cutout_070_180_-30.jpg
1019, 1019, DUC1/070/DUC_cutout_070_180_0.jpg
1020, 997, DUC1/069/DUC_cutout_069_30_-30.jpg
1021, 1021, DUC1/070/DUC_cutout_070_210_-30.jpg
1022, 1022, DUC1/070/DUC_cutout_070_210_0.jpg
1023, 1023, DUC1/070/DUC_cutout_070_210_30.jpg
1024, 1024, DUC1/070/DUC_cutout_070_240_-30.jpg
1025, 1025, DUC1/070/DUC_cutout_070_240_0.jpg
1026, 1003, DUC1/069/DUC_cutout_069_60_-30.jpg
1027, 1004, DUC1/069/DUC_cutout_069_60_0.jpg
1028, 1028, DUC1/070/DUC_cutout_070_270_0.jpg
1029, 1029, DUC1/070/DUC_cutout_070_270_30.jpg
1030, 1030, DUC1/070/DUC_cutout_070_300_-30.jpg
1031, 1031, DUC1/070/DUC_cutout_070_300_0.jpg
1032, 1009, DUC1/070/DUC_cutout_070_0_-30.jpg
1033, 1033, DUC1/070/DUC_cutout_070_30_-30.jpg
1034, 1034, DUC1/070/DUC_cutout_070_30_0.jpg
1035, 1035, DUC1/070/DUC_cutout_070_30_30.jpg
1036, 1036, DUC1/070/DUC_cutout_070_330_-30.jpg
1037, 1014, DUC1/070/DUC_cutout_070_120_30.jpg
1038, 1038, DUC1/070/DUC_cutout_070_330_30.jpg
1039, 1039, DUC1/070/DUC_cutout_070_60_-30.jpg
1040, 1040, DUC1/070/DUC_cutout_070_60_0.jpg
1041, 1041, DUC1/070/DUC_cutout_070_60_30.jpg
1042, 1042, DUC1/070/DUC_cutout_070_90_-30.jpg
1043, 1043, DUC1/070/DUC_cutout_070_90_0.jpg
1044, 1044, DUC1/070/DUC_cutout_070_90_30.jpg
1045, 1045, DUC1/071/DUC_cutout_071_0_-30.jpg
1046, 1047, DUC1/071/DUC_cutout_071_0_30.jpg
1047, 1046, DUC1/071/DUC_cutout_071_0_0.jpg
1048, 1048, DUC1/071/DUC_cutout_071_120_-30.jpg
1049, 1049, DUC1/071/DUC_cutout_071_120_0.jpg
1050, 1050, DUC1/071/DUC_cutout_071_120_30.jpg
1051, 1051, DUC1/071/DUC_cutout_071_150_-30.jpg
1052, 1052, DUC1/071/DUC_cutout_071_150_0.jpg
1053, 1053, DUC1/071/DUC_cutout_071_150_30.jpg
1054, 1054, DUC1/071/DUC_cutout_071_180_-30.jpg
1055, 1055, DUC1/071/DUC_cutout_071_180_0.jpg
1056, 1056, DUC1/071/DUC_cutout_071_180_30.jpg
1057, 1057, DUC1/071/DUC_cutout_071_210_-30.jpg
1058, 1058, DUC1/071/DUC_cutout_071_210_0.jpg
1059, 1059, DUC1/071/DUC_cutout_071_210_30.jpg
1060, 1060, DUC1/071/DUC_cutout_071_240_-30.jpg
1061, 1061, DUC1/071/DUC_cutout_071_240_0.jpg
1062, 1062, DUC1/071/DUC_cutout_071_240_30.jpg
1063, 1063, DUC1/071/DUC_cutout_071_270_-30.jpg
1064, 1064, DUC1/071/DUC_cutout_071_270_0.jpg
1065, 1065, DUC1/071/DUC_cutout_071_270_30.jpg
1066, 1066, DUC1/071/DUC_cutout_071_300_-30.jpg
1067, 1067, DUC1/071/DUC_cutout_071_300_0.jpg
1068, 1068, DUC1/071/DUC_cutout_071_300_30.jpg
1069, 1069, DUC1/071/DUC_cutout_071_30_-30.jpg
1070, 1070, DUC1/071/DUC_cutout_071_30_0.jpg
1071, 1071, DUC1/071/DUC_cutout_071_30_30.jpg
1072, 1072, DUC1/071/DUC_cutout_071_330_-30.jpg
1073, 1073, DUC1/071/DUC_cutout_071_330_0.jpg
1074, 1074, DUC1/071/DUC_cutout_071_330_30.jpg
1075, 1075, DUC1/071/DUC_cutout_071_60_-30.jpg
1076, 1076, DUC1/071/DUC_cutout_071_60_0.jpg
1077, 1077, DUC1/071/DUC_cutout_071_60_30.jpg
1078, 1078, DUC1/071/DUC_cutout_071_90_-30.jpg
1079, 1079, DUC1/071/DUC_cutout_071_90_0.jpg
1080, 1080, DUC1/071/DUC_cutout_071_90_30.jpg
1081, 1081, DUC1/072/DUC_cutout_072_0_-30.jpg
1082, 1083, DUC1/072/DUC_cutout_072_0_30.jpg
1083, 1082, DUC1/072/DUC_cutout_072_0_0.jpg
1084, 1084, DUC1/072/DUC_cutout_072_120_-30.jpg
1085, 1085, DUC1/072/DUC_cutout_072_120_0.jpg
1086, 1086, DUC1/072/DUC_cutout_072_120_30.jpg
1087, 1110, DUC1/072/DUC_cutout_072_330_30.jpg
1088, 1088, DUC1/072/DUC_cutout_072_150_0.jpg
1089, 1089, DUC1/072/DUC_cutout_072_150_30.jpg
1090, 1090, DUC1/072/DUC_cutout_072_180_-30.jpg
1091, 1091, DUC1/072/DUC_cutout_072_180_0.jpg
1092, 1092, DUC1/072/DUC_cutout_072_180_30.jpg
1093, 1116, DUC1/072/DUC_cutout_072_90_30.jpg
1094, 1094, DUC1/072/DUC_cutout_072_210_0.jpg
1095, 1095, DUC1/072/DUC_cutout_072_210_30.jpg
1096, 1096, DUC1/072/DUC_cutout_072_240_-30.jpg
1097, 1097, DUC1/072/DUC_cutout_072_240_0.jpg
1098, 1098, DUC1/072/DUC_cutout_072_240_30.jpg
1099, 1099, DUC1/072/DUC_cutout_072_270_-30.jpg
1100, 1100, DUC1/072/DUC_cutout_072_270_0.jpg
1101, 1101, DUC1/072/DUC_cutout_072_270_30.jpg
1102, 1102, DUC1/072/DUC_cutout_072_300_-30.jpg
1103, 1103, DUC1/072/DUC_cutout_072_300_0.jpg
1104, 1104, DUC1/072/DUC_cutout_072_300_30.jpg
1105, 1105, DUC1/072/DUC_cutout_072_30_-30.jpg
1106, 1106, DUC1/072/DUC_cutout_072_30_0.jpg
1107, 1107, DUC1/072/DUC_cutout_072_30_30.jpg
1108, 1108, DUC1/072/DUC_cutout_072_330_-30.jpg
1109, 1087, DUC1/072/DUC_cutout_072_150_-30.jpg
1110, 1109, DUC1/072/DUC_cutout_072_330_0.jpg
1111, 1111, DUC1/072/DUC_cutout_072_60_-30.jpg
1112, 1112, DUC1/072/DUC_cutout_072_60_0.jpg
1113, 1113, DUC1/072/DUC_cutout_072_60_30.jpg
1114, 1114, DUC1/072/DUC_cutout_072_90_-30.jpg
1115, 1115, DUC1/072/DUC_cutout_072_90_0.jpg
1116, 1093, DUC1/072/DUC_cutout_072_210_-30.jpg
1117, 1117, DUC1/073/DUC_cutout_073_0_-30.jpg
1118, 1118, DUC1/073/DUC_cutout_073_0_0.jpg
1119, 1119, DUC1/073/DUC_cutout_073_0_30.jpg
1120, 1120, DUC1/073/DUC_cutout_073_120_-30.jpg
1121, 1121, DUC1/073/DUC_cutout_073_120_0.jpg
1122, 1122, DUC1/073/DUC_cutout_073_120_30.jpg
1123, 1123, DUC1/073/DUC_cutout_073_150_-30.jpg
1124, 1124, DUC1/073/DUC_cutout_073_150_0.jpg
1125, 1125, DUC1/073/DUC_cutout_073_150_30.jpg
1126, 1126, DUC1/073/DUC_cutout_073_180_-30.jpg
1127, 1128, DUC1/073/DUC_cutout_073_180_30.jpg
1128, 1127, DUC1/073/DUC_cutout_073_180_0.jpg
1129, 1129, DUC1/073/DUC_cutout_073_210_-30.jpg
1130, 1130, DUC1/073/DUC_cutout_073_210_0.jpg
1131, 1131, DUC1/073/DUC_cutout_073_210_30.jpg
1132, 1155, DUC1/074/DUC_cutout_074_0_30.jpg
1133, 1133, DUC1/073/DUC_cutout_073_240_0.jpg
1134, 1134, DUC1/073/DUC_cutout_073_240_30.jpg
1135, 1135, DUC1/073/DUC_cutout_073_270_-30.jpg
1136, 1136, DUC1/073/DUC_cutout_073_270_0.jpg
1137, 1137, DUC1/073/DUC_cutout_073_270_30.jpg
1138, 1138, DUC1/073/DUC_cutout_073_300_-30.jpg
1139, 1162, DUC1/074/DUC_cutout_074_180_-30.jpg
1140, 1140, DUC1/073/DUC_cutout_073_300_30.jpg
1141, 1164, DUC1/074/DUC_cutout_074_180_30.jpg
1142, 1142, DUC1/073/DUC_cutout_073_30_0.jpg
1143, 1166, DUC1/074/DUC_cutout_074_210_0.jpg
1144, 1144, DUC1/073/DUC_cutout_073_330_-30.jpg
1145, 1145, DUC1/073/DUC_cutout_073_330_0.jpg
1146, 1146, DUC1/073/DUC_cutout_073_330_30.jpg
1147, 1147, DUC1/073/DUC_cutout_073_60_-30.jpg
1148, 1148, DUC1/073/DUC_cutout_073_60_0.jpg
1149, 1149, DUC1/073/DUC_cutout_073_60_30.jpg
1150, 1150, DUC1/073/DUC_cutout_073_90_-30.jpg
1151, 1174, DUC1/074/DUC_cutout_074_300_-30.jpg
1152, 1152, DUC1/073/DUC_cutout_073_90_30.jpg
1153, 1176, DUC1/074/DUC_cutout_074_300_30.jpg
1154, 1154, DUC1/074/DUC_cutout_074_0_0.jpg
1155, 1132, DUC1/073/DUC_cutout_073_240_-30.jpg
1156, 1157, DUC1/074/DUC_cutout_074_120_0.jpg
1157, 1179, DUC1/074/DUC_cutout_074_30_30.jpg
1158, 1158, DUC1/074/DUC_cutout_074_120_30.jpg
1159, 1182, DUC1/074/DUC_cutout_074_330_30.jpg
1160, 1160, DUC1/074/DUC_cutout_074_150_0.jpg
1161, 1184, DUC1/074/DUC_cutout_074_60_0.jpg
1162, 1139, DUC1/073/DUC_cutout_073_300_0.jpg
1163, 1163, DUC1/074/DUC_cutout_074_180_0.jpg
1164, 1141, DUC1/073/DUC_cutout_073_30_-30.jpg
1165, 1165, DUC1/074/DUC_cutout_074_210_-30.jpg
1166, 1143, DUC1/073/DUC_cutout_073_30_30.jpg
1167, 1167, DUC1/074/DUC_cutout_074_210_30.jpg
1168, 1168, DUC1/074/DUC_cutout_074_240_-30.jpg
1169, 1192, DUC1/075/DUC_cutout_075_120_-30.jpg
1170, 1170, DUC1/074/DUC_cutout_074_240_30.jpg
1171, 1171, DUC1/074/DUC_cutout_074_270_-30.jpg
1172, 1195, DUC1/075/DUC_cutout_075_150_-30.jpg
1173, 1173, DUC1/074/DUC_cutout_074_270_30.jpg
1174, 1175, DUC1/074/DUC_cutout_074_300_0.jpg
1175, 1197, DUC1/075/DUC_cutout_075_150_30.jpg
1176, 1153, DUC1/074/DUC_cutout_074_0_-30.jpg
1177, 1177, DUC1/074/DUC_cutout_074_30_-30.jpg
1178, 1178, DUC1/074/DUC_cutout_074_30_0.jpg
1179, 1156, DUC1/074/DUC_cutout_074_120_-30.jpg
1180, 1180, DUC1/074/DUC_cutout_074_330_-30.jpg
1181, 1181, DUC1/074/DUC_cutout_074_330_0.jpg
1182, 1159, DUC1/074/DUC_cutout_074_150_-30.jpg
1183, 1183, DUC1/074/DUC_cutout_074_60_-30.jpg
1184, 1161, DUC1/074/DUC_cutout_074_150_30.jpg
1185, 1185, DUC1/074/DUC_cutout_074_60_30.jpg
1186, 1209, DUC1/075/DUC_cutout_075_270_30.jpg
1187, 1187, DUC1/074/DUC_cutout_074_90_0.jpg
1188, 1188, DUC1/074/DUC_cutout_074_90_30.jpg
1189, 1189, DUC1/075/DUC_cutout_075_0_-30.jpg
1190, 1190, DUC1/075/DUC_cutout_075_0_0.jpg
1191, 1191, DUC1/075/DUC_cutout_075_0_30.jpg
1192, 1169, DUC1/074/DUC_cutout_074_240_0.jpg
1193, 1193, DUC1/075/DUC_cutout_075_120_0.jpg
1194, 1194, DUC1/075/DUC_cutout_075_120_30.jpg
1195, 1218, DUC1/075/DUC_cutout_075_330_30.jpg
1196, 1196, DUC1/075/DUC_cutout_075_150_0.jpg
1197, 1151, DUC1/073/DUC_cutout_073_90_0.jpg
1198, 1198, DUC1/075/DUC_cutout_075_180_-30.jpg
1199, 1199, DUC1/075/DUC_cutout_075_180_0.jpg
1200, 1200, DUC1/075/DUC_cutout_075_180_30.jpg
1201, 1201, DUC1/075/DUC_cutout_075_210_-30.jpg
1202, 1202, DUC1/075/DUC_cutout_075_210_0.jpg
1203, 1203, DUC1/075/DUC_cutout_075_210_30.jpg
1204, 1204, DUC1/075/DUC_cutout_075_240_-30.jpg
1205, 1205, DUC1/075/DUC_cutout_075_240_0.jpg
1206, 1206, DUC1/075/DUC_cutout_075_240_30.jpg
1207, 1207, DUC1/075/DUC_cutout_075_270_-30.jpg
1208, 1208, DUC1/075/DUC_cutout_075_270_0.jpg
1209, 1186, DUC1/074/DUC_cutout_074_90_-30.jpg
1210, 1210, DUC1/075/DUC_cutout_075_300_-30.jpg
1211, 1211, DUC1/075/DUC_cutout_075_300_0.jpg
1212, 1212, DUC1/075/DUC_cutout_075_300_30.jpg
1213, 1236, DUC1/076/DUC_cutout_076_180_30.jpg
1214, 1215, DUC1/075/DUC_cutout_075_30_30.jpg
1215, 1214, DUC1/075/DUC_cutout_075_30_0.jpg
1216, 1216, DUC1/075/DUC_cutout_075_330_-30.jpg
1217, 1217, DUC1/075/DUC_cutout_075_330_0.jpg
1218, 1172, DUC1/074/DUC_cutout_074_270_0.jpg
1219, 1219, DUC1/075/DUC_cutout_075_60_-30.jpg
1220, 1220, DUC1/075/DUC_cutout_075_60_0.jpg
1221, 1244, DUC1/076/DUC_cutout_076_270_0.jpg
1222, 1222, DUC1/075/DUC_cutout_075_90_-30.jpg
1223, 1223, DUC1/075/DUC_cutout_075_90_0.jpg
1224, 1224, DUC1/075/DUC_cutout_075_90_30.jpg
1225, 1225, DUC1/076/DUC_cutout_076_0_-30.jpg
1226, 1227, DUC1/076/DUC_cutout_076_0_30.jpg
1227, 1226, DUC1/076/DUC_cutout_076_0_0.jpg
1228, 1228, DUC1/076/DUC_cutout_076_120_-30.jpg
1229, 1229, DUC1/076/DUC_cutout_076_120_0.jpg
1230, 1230, DUC1/076/DUC_cutout_076_120_30.jpg
1231, 1231, DUC1/076/DUC_cutout_076_150_-30.jpg
1232, 1232, DUC1/076/DUC_cutout_076_150_0.jpg
1233, 1256, DUC1/076/DUC_cutout_076_60_0.jpg
1234, 1234, DUC1/076/DUC_cutout_076_180_-30.jpg
1235, 1235, DUC1/076/DUC_cutout_076_180_0.jpg
1236, 1213, DUC1/075/DUC_cutout_075_30_-30.jpg
1237, 1237, DUC1/076/DUC_cutout_076_210_-30.jpg
1238, 1238, DUC1/076/DUC_cutout_076_210_0.jpg
1239, 1239, DUC1/076/DUC_cutout_076_210_30.jpg
1240, 1240, DUC1/076/DUC_cutout_076_240_-30.jpg
1241, 1241, DUC1/076/DUC_cutout_076_240_0.jpg
1242, 1242, DUC1/076/DUC_cutout_076_240_30.jpg
1243, 1243, DUC1/076/DUC_cutout_076_270_-30.jpg
1244, 1221, DUC1/075/DUC_cutout_075_60_30.jpg
1245, 1245, DUC1/076/DUC_cutout_076_270_30.jpg
1246, 1246, DUC1/076/DUC_cutout_076_300_-30.jpg
1247, 1247, DUC1/076/DUC_cutout_076_300_0.jpg
1248, 1248, DUC1/076/DUC_cutout_076_300_30.jpg
1249, 1249, DUC1/076/DUC_cutout_076_30_-30.jpg
1250, 1250, DUC1/076/DUC_cutout_076_30_0.jpg
1251, 1251, DUC1/076/DUC_cutout_076_30_30.jpg
1252, 1252, DUC1/076/DUC_cutout_076_330_-30.jpg
1253, 1253, DUC1/076/DUC_cutout_076_330_0.jpg
1254, 1254, DUC1/076/DUC_cutout_076_330_30.jpg
1255, 1233, DUC1/076/DUC_cutout_076_150_30.jpg
1256, 1255, DUC1/076/DUC_cutout_076_60_-30.jpg
1257, 1257, DUC1/076/DUC_cutout_076_60_30.jpg
1258, 1258, DUC1/076/DUC_cutout_076_90_-30.jpg
1259, 1259, DUC1/076/DUC_cutout_076_90_0.jpg
1260, 1260, DUC1/076/DUC_cutout_076_90_30.jpg
1261, 1261, DUC1/077/DUC_cutout_077_0_-30.jpg
1262, 1262, DUC1/077/DUC_cutout_077_0_0.jpg
1263, 1263, DUC1/077/DUC_cutout_077_0_30.jpg
1264, 1287, DUC1/077/DUC_cutout_077_30_30.jpg
1265, 1265, DUC1/077/DUC_cutout_077_120_0.jpg
1266, 1266, DUC1/077/DUC_cutout_077_120_30.jpg
1267, 1290, DUC1/077/DUC_cutout_077_330_30.jpg
1268, 1268, DUC1/077/DUC_cutout_077_150_0.jpg
1269, 1269, DUC1/077/DUC_cutout_077_150_30.jpg
1270, 1293, DUC1/077/DUC_cutout_077_60_30.jpg
1271, 1271, DUC1/077/DUC_cutout_077_180_0.jpg
1272, 1272, DUC1/077/DUC_cutout_077_180_30.jpg
1273, 1273, DUC1/077/DUC_cutout_077_210_-30.jpg
1274, 1274, DUC1/077/DUC_cutout_077_210_0.jpg
1275, 1275, DUC1/077/DUC_cutout_077_210_30.jpg
1276, 1276, DUC1/077/DUC_cutout_077_240_-30.jpg
1277, 1277, DUC1/077/DUC_cutout_077_240_0.jpg
1278, 1278, DUC1/077/DUC_cutout_077_240_30.jpg
1279, 1279, DUC1/077/DUC_cutout_077_270_-30.jpg
1280, 1280, DUC1/077/DUC_cutout_077_270_0.jpg
1281, 1281, DUC1/077/DUC_cutout_077_270_30.jpg
1282, 1282, DUC1/077/DUC_cutout_077_300_-30.jpg
1283, 1283, DUC1/077/DUC_cutout_077_300_0.jpg
1284, 1284, DUC1/077/DUC_cutout_077_300_30.jpg
1285, 1285, DUC1/077/DUC_cutout_077_30_-30.jpg
1286, 1286, DUC1/077/DUC_cutout_077_30_0.jpg
1287, 1264, DUC1/077/DUC_cutout_077_120_-30.jpg
1288, 1288, DUC1/077/DUC_cutout_077_330_-30.jpg
1289, 1289, DUC1/077/DUC_cutout_077_330_0.jpg
1290, 1267, DUC1/077/DUC_cutout_077_150_-30.jpg
1291, 1291, DUC1/077/DUC_cutout_077_60_-30.jpg
1292, 1292, DUC1/077/DUC_cutout_077_60_0.jpg
1293, 1270, DUC1/077/DUC_cutout_077_180_-30.jpg
1294, 1294, DUC1/077/DUC_cutout_077_90_-30.jpg
1295, 1296, DUC1/077/DUC_cutout_077_90_30.jpg
1296, 1295, DUC1/077/DUC_cutout_077_90_0.jpg
1297, 1297, DUC1/078/DUC_cutout_078_0_-30.jpg
1298, 1298, DUC1/078/DUC_cutout_078_0_0.jpg
1299, 1299, DUC1/078/DUC_cutout_078_0_30.jpg
1300, 1300, DUC1/078/DUC_cutout_078_120_-30.jpg
1301, 1301, DUC1/078/DUC_cutout_078_120_0.jpg
1302, 1302, DUC1/078/DUC_cutout_078_120_30.jpg
1303, 1303, DUC1/078/DUC_cutout_078_150_-30.jpg
1304, 1304, DUC1/078/DUC_cutout_078_150_0.jpg
1305, 1305, DUC1/078/DUC_cutout_078_150_30.jpg
1306, 1306, DUC1/078/DUC_cutout_078_180_-30.jpg
1307, 1307, DUC1/078/DUC_cutout_078_180_0.jpg
1308, 1308, DUC1/078/DUC_cutout_078_180_30.jpg
1309, 1309, DUC1/078/DUC_cutout_078_210_-30.jpg
1310, 1310, DUC1/078/DUC_cutout_078_210_0.jpg
1311, 1311, DUC1/078/DUC_cutout_078_210_30.jpg
1312, 1312, DUC1/078/DUC_cutout_078_240_-30.jpg
1313, 1313, DUC1/078/DUC_cutout_078_240_0.jpg
1314, 1314, DUC1/078/DUC_cutout_078_240_30.jpg
1315, 1315, DUC1/078/DUC_cutout_078_270_-30.jpg
1316, 1316, DUC1/078/DUC_cutout_078_270_0.jpg
1317, 1317, DUC1/078/DUC_cutout_078_270_30.jpg
1318, 1318, DUC1/078/DUC_cutout_078_300_-30.jpg
1319, 1319, DUC1/078/DUC_cutout_078_300_0.jpg
1320, 1320, DUC1/078/DUC_cutout_078_300_30.jpg
1321, 1321, DUC1/078/DUC_cutout_078_30_-30.jpg
1322, 1322, DUC1/078/DUC_cutout_078_30_0.jpg
1323, 1323, DUC1/078/DUC_cutout_078_30_30.jpg
1324, 1324, DUC1/078/DUC_cutout_078_330_-30.jpg
1325, 1325, DUC1/078/DUC_cutout_078_330_0.jpg
1326, 1326, DUC1/078/DUC_cutout_078_330_30.jpg
1327, 1327, DUC1/078/DUC_cutout_078_60_-30.jpg
1328, 1328, DUC1/078/DUC_cutout_078_60_0.jpg
1329, 1329, DUC1/078/DUC_cutout_078_60_30.jpg
1330, 1330, DUC1/078/DUC_cutout_078_90_-30.jpg
1331, 1331, DUC1/078/DUC_cutout_078_90_0.jpg
1332, 1332, DUC1/078/DUC_cutout_078_90_30.jpg
1333, 1333, DUC1/079/DUC_cutout_079_0_-30.jpg
1334, 1334, DUC1/079/DUC_cutout_079_0_0.jpg
1335, 1335, DUC1/079/DUC_cutout_079_0_30.jpg
1336, 1336, DUC1/079/DUC_cutout_079_120_-30.jpg
1337, 1337, DUC1/079/DUC_cutout_079_120_0.jpg
1338, 1338, DUC1/079/DUC_cutout_079_120_30.jpg
1339, 1339, DUC1/079/DUC_cutout_079_150_-30.jpg
1340, 1340, DUC1/079/DUC_cutout_079_150_0.jpg
1341, 1341, DUC1/079/DUC_cutout_079_150_30.jpg
1342, 1342, DUC1/079/DUC_cutout_079_180_-30.jpg
1343, 1343, DUC1/079/DUC_cutout_079_180_0.jpg
1344, 1344, DUC1/079/DUC_cutout_079_180_30.jpg
1345, 1345, DUC1/079/DUC_cutout_079_210_-30.jpg
1346, 1346, DUC1/079/DUC_cutout_079_210_0.jpg
1347, 1347, DUC1/079/DUC_cutout_079_210_30.jpg
1348, 1348, DUC1/079/DUC_cutout_079_240_-30.jpg
1349, 1349, DUC1/079/DUC_cutout_079_240_0.jpg
1350, 1350, DUC1/079/DUC_cutout_079_240_30.jpg
1351, 1351, DUC1/079/DUC_cutout_079_270_-30.jpg
1352, 1352, DUC1/079/DUC_cutout_079_270_0.jpg
1353, 1353, DUC1/079/DUC_cutout_079_270_30.jpg
1354, 1354, DUC1/079/DUC_cutout_079_300_-30.jpg
1355, 1355, DUC1/079/DUC_cutout_079_300_0.jpg
1356, 1356, DUC1/079/DUC_cutout_079_300_30.jpg
1357, 1357, DUC1/079/DUC_cutout_079_30_-30.jpg
1358, 1359, DUC1/079/DUC_cutout_079_30_30.jpg
1359, 1358, DUC1/079/DUC_cutout_079_30_0.jpg
1360, 1360, DUC1/079/DUC_cutout_079_330_-30.jpg
1361, 1361, DUC1/079/DUC_cutout_079_330_0.jpg
1362, 1362, DUC1/079/DUC_cutout_079_330_30.jpg
1363, 1363, DUC1/079/DUC_cutout_079_60_-30.jpg
1364, 1365, DUC1/079/DUC_cutout_079_60_30.jpg
1365, 1364, DUC1/079/DUC_cutout_079_60_0.jpg
1366, 1366, DUC1/079/DUC_cutout_079_90_-30.jpg
1367, 1367, DUC1/079/DUC_cutout_079_90_0.jpg
1368, 1368, DUC1/079/DUC_cutout_079_90_30.jpg
1369, 1369, DUC1/080/DUC_cutout_080_0_-30.jpg
1370, 1370, DUC1/080/DUC_cutout_080_0_0.jpg
1371, 1371, DUC1/080/DUC_cutout_080_0_30.jpg
1372, 1372, DUC1/080/DUC_cutout_080_120_-30.jpg
1373, 1373, DUC1/080/DUC_cutout_080_120_0.jpg
1374, 1374, DUC1/080/DUC_cutout_080_120_30.jpg
1375, 1375, DUC1/080/DUC_cutout_080_150_-30.jpg
1376, 1376, DUC1/080/DUC_cutout_080_150_0.jpg
1377, 1377, DUC1/080/DUC_cutout_080_150_30.jpg
1378, 1378, DUC1/080/DUC_cutout_080_180_-30.jpg
1379, 1379, DUC1/080/DUC_cutout_080_180_0.jpg
1380, 1380, DUC1/080/DUC_cutout_080_180_30.jpg
1381, 1381, DUC1/080/DUC_cutout_080_210_-30.jpg
1382, 1382, DUC1/080/DUC_cutout_080_210_0.jpg
1383, 1383, DUC1/080/DUC_cutout_080_210_30.jpg
1384, 1384, DUC1/080/DUC_cutout_080_240_-30.jpg
1385, 1385, DUC1/080/DUC_cutout_080_240_0.jpg
1386, 1386, DUC1/080/DUC_cutout_080_240_30.jpg
1387, 1387, DUC1/080/DUC_cutout_080_270_-30.jpg
1388, 1388, DUC1/080/DUC_cutout_080_270_0.jpg
1389, 1389, DUC1/080/DUC_cutout_080_270_30.jpg
1390, 1390, DUC1/080/DUC_cutout_080_300_-30.jpg
1391, 1391, DUC1/080/DUC_cutout_080_300_0.jpg
1392, 1392, DUC1/080/DUC_cutout_080_300_30.jpg
1393, 1393, DUC1/080/DUC_cutout_080_30_-30.jpg
1394, 1394, DUC1/080/DUC_cutout_080_30_0.jpg
1395, 1395, DUC1/080/DUC_cutout_080_30_30.jpg
1396, 1396, DUC1/080/DUC_cutout_080_330_-30.jpg
1397, 1397, DUC1/080/DUC_cutout_080_330_0.jpg
1398, 1398, DUC1/080/DUC_cutout_080_330_30.jpg
1399, 1399, DUC1/080/DUC_cutout_080_60_-30.jpg
1400, 1400, DUC1/080/DUC_cutout_080_60_0.jpg
1401, 1401, DUC1/080/DUC_cutout_080_60_30.jpg
1402, 1402, DUC1/080/DUC_cutout_080_90_-30.jpg
1403, 1403, DUC1/080/DUC_cutout_080_90_0.jpg
1404, 1404, DUC1/080/DUC_cutout_080_90_30.jpg
1405, 1405, DUC1/081/DUC_cutout_081_0_-30.jpg
1406, 1406, DUC1/081/DUC_cutout_081_0_0.jpg
1407, 1407, DUC1/081/DUC_cutout_081_0_30.jpg
1408, 1409, DUC1/081/DUC_cutout_081_120_0.jpg
1409, 1408, DUC1/081/DUC_cutout_081_120_-30.jpg
1410, 1410, DUC1/081/DUC_cutout_081_120_30.jpg
1411, 1411, DUC1/081/DUC_cutout_081_150_-30.jpg
1412, 1412, DUC1/081/DUC_cutout_081_150_0.jpg
1413, 1413, DUC1/081/DUC_cutout_081_150_30.jpg
1414, 1414, DUC1/081/DUC_cutout_081_180_-30.jpg
1415, 1415, DUC1/081/DUC_cutout_081_180_0.jpg
1416, 1416, DUC1/081/DUC_cutout_081_180_30.jpg
1417, 1417, DUC1/081/DUC_cutout_081_210_-30.jpg
1418, 1418, DUC1/081/DUC_cutout_081_210_0.jpg
1419, 1419, DUC1/081/DUC_cutout_081_210_30.jpg
1420, 1420, DUC1/081/DUC_cutout_081_240_-30.jpg
1421, 1421, DUC1/081/DUC_cutout_081_240_0.jpg
1422, 1422, DUC1/081/DUC_cutout_081_240_30.jpg
1423, 1423, DUC1/081/DUC_cutout_081_270_-30.jpg
1424, 1424, DUC1/081/DUC_cutout_081_270_0.jpg
1425, 1425, DUC1/081/DUC_cutout_081_270_30.jpg
1426, 1426, DUC1/081/DUC_cutout_081_300_-30.jpg
1427, 1428, DUC1/081/DUC_cutout_081_300_30.jpg
1428, 1427, DUC1/081/DUC_cutout_081_300_0.jpg
1429, 1429, DUC1/081/DUC_cutout_081_30_-30.jpg
1430, 1430, DUC1/081/DUC_cutout_081_30_0.jpg
1431, 1431, DUC1/081/DUC_cutout_081_30_30.jpg
1432, 1432, DUC1/081/DUC_cutout_081_330_-30.jpg
1433, 1433, DUC1/081/DUC_cutout_081_330_0.jpg
1434, 1434, DUC1/081/DUC_cutout_081_330_30.jpg
1435, 1435, DUC1/081/DUC_cutout_081_60_-30.jpg
1436, 1436, DUC1/081/DUC_cutout_081_60_0.jpg
1437, 1437, DUC1/081/DUC_cutout_081_60_30.jpg
1438, 1438, DUC1/081/DUC_cutout_081_90_-30.jpg
1439, 1439, DUC1/081/DUC_cutout_081_90_0.jpg
1440, 1440, DUC1/081/DUC_cutout_081_90_30.jpg
1441, 1441, DUC1/082/DUC_cutout_082_0_-30.jpg
1442, 1442, DUC1/082/DUC_cutout_082_0_0.jpg
1443, 1443, DUC1/082/DUC_cutout_082_0_30.jpg
1444, 1444, DUC1/082/DUC_cutout_082_120_-30.jpg
1445, 1445, DUC1/082/DUC_cutout_082_120_0.jpg
1446, 1446, DUC1/082/DUC_cutout_082_120_30.jpg
1447, 1447, DUC1/082/DUC_cutout_082_150_-30.jpg
